"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Hazy_Script.txt:42","[s0]あなたが 操作できる状態のときは
[c3]画面をドラッグ[c0]するか
ゲームパッドの[c3]右スティック[c0]で
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]あなたが 操作できる状態のときは
[c3]画面をドラッグ[c0]するか
ゲームパッドの[c3]右スティック[c0]で
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","a0_010_0303","False","","",""
"Hazy_Script.txt:43","[s0][c3][x0.7]画面ドラッグ[c0]か [c3]右スティック[c0]で 視線を動かして １周してみよう。[c0]","[s0][c3][x0.7]画面ドラッグ[c0]か [c3]右スティック[c0]で 視線を動かして １周してみよう。[c0]","a0_010_0304","False","","",""
"Hazy_Script.txt:44","[s0]あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","a0_010_0305","False","","",""
"Hazy_Script.txt:45","あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","a0_010_0306","False","","",""
"Hazy_Script.txt:46","[s0][c3][x0.7]Ｒスティック[c0]か タッチスクリーンを[c3]２本指でスワイプ[c0]して
視線を動かして １周してみよう。[c0]","[s0][c3][x0.7]Ｒスティック[c0]か タッチスクリーンを[c3]２本指でスワイプ[c0]して
視線を動かして １周してみよう。[c0]","a0_010_0307","False","","",""
"Hazy_Script.txt:47","[s0]あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","a0_010_0308","False","","",""
"Hazy_Script.txt:48","あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","a0_010_0309","False","","",""
"Hazy_Script.txt:49","[s0][c0][x0.7]画面を[c3]２本指でスワイプ[c0]して 視線を動かして １周してみよう。[c0]","[s0][c0][x0.7]画面を[c3]２本指でスワイプ[c0]して 視線を動かして １周してみよう。[c0]","a0_010_0310","False","","",""
"Hazy_Script.txt:50","うんうん 大丈夫そうだ。
よかった よかった！","うんうん 大丈夫そうだ。
よかった よかった！","a0_010_0311","False","","",""
"Hazy_Script.txt:51","……っと。わたしたちが ここで
何してたかも ちゃんと覚えてるよね？","……っと。わたしたちが ここで
何してたかも ちゃんと覚えてるよね？","a0_010_0312","False","","",""
"Hazy_Script.txt:52","え……？ 何その 不安そうな顔。
やだやだ 冗談やめてよ！ 怖い 怖い！","え……？ 何その 不安そうな顔。
やだやだ 冗談やめてよ！ 怖い 怖い！","a0_010_0313","False","","",""
"Hazy_Script.txt:53","ちょっとさ……落ち着いて。
とりあえず あたりをよく見てみ？ ね？","ちょっとさ……落ち着いて。
とりあえず あたりをよく見てみ？ ね？","a0_010_0314","False","","",""
"Hazy_Script.txt:54","えっ……？","えっ……？","a0_010_0315","False","","",""
"Hazy_Script.txt:55","え……あれ？ わたし その話
興家くんに してたっけ……？","え……あれ？ わたし その話
興家くんに してたっけ……？","a0_010_0316","False","","",""
"Hazy_Script.txt:56","……でも 知ってるってことは
話してたのかな……？ ん～？","……でも 知ってるってことは
話してたのかな……？ ん～？","a0_010_0317","False","","",""
"Hazy_Script.txt:57","まだちょっと 頭がハッキリしてないみたいだし
とりあえず あたりを よく確認してみよっか？","まだちょっと 頭がハッキリしてないみたいだし
とりあえず あたりを よく確認してみよっか？","a0_010_0318","False","","",""
"Hazy_Script.txt:58","[s0]あたりを見回して
調べたいところを お選びください。
話ができる人がいる場合は
[c3]顔[c0]を選ぶことで 会話をいたします。","[s0]あたりを見回して
調べたいところを お選びください。
話ができる人がいる場合は
[c3]顔[c0]を選ぶことで 会話をいたします。","a0_010_0319","False","","",""
"Hazy_Script.txt:59","いやあ 危なかった！ 《蘇りの秘術》を 手に入れる前に
死んだりしたら 元も子もなくなっちゃうところだったよ！","いやあ 危なかった！ 《蘇りの秘術》を 手に入れる前に
死んだりしたら 元も子もなくなっちゃうところだったよ！","a0_010_0320","False","","",""
"Hazy_Script.txt:60","彼女は [c4]福永葉子[c0]だ。
うん……大丈夫。ちゃんと覚えてる。","彼女は [c4]福永葉子[c0]だ。
うん……大丈夫。ちゃんと覚えてる。","a0_010_0321","False","","",""
"Hazy_Script.txt:61","オカルト系が好きな 23歳の家事手伝い。
彼女と出会ったのは １ヶ月ほど前のことだ。","オカルト系が好きな 23歳の家事手伝い。
彼女と出会ったのは １ヶ月ほど前のことだ。","a0_010_0322","False","","",""
"Hazy_Script.txt:62","これまでの経緯は……もう少し
[c3]思い出せば[c0] 思い出せるだろう。","これまでの経緯は……もう少し
[c3]思い出せば[c0] 思い出せるだろう。","a0_010_0323","False","","",""
"Hazy_Script.txt:63","葉子さんとは 何度か会ってきたが
気が合う……というか 一緒に居て楽しい子だ。","葉子さんとは 何度か会ってきたが
気が合う……というか 一緒に居て楽しい子だ。","a0_010_0324","False","","",""
"Hazy_Script.txt:64","まあ……向こうが 何を考えているか わからないし
まだ 交際するとか そういう空気ではないが……","まあ……向こうが 何を考えているか わからないし
まだ 交際するとか そういう空気ではないが……","a0_010_0325","False","","",""
"Hazy_Script.txt:65","明るく活動的で かつ不思議なことが大好き という
少しギャップのある彼女に 惹かれつつある自分がいる。","明るく活動的で かつ不思議なことが大好き という
少しギャップのある彼女に 惹かれつつある自分がいる。","a0_010_0326","False","","",""
"Hazy_Script.txt:66","<cspace=-6px><font=""TELOP"">不思議大好き女子","<cspace=-6px><font=""TELOP"">不思議大好き女子","a0_010_0327","False","","",""
"Hazy_Script.txt:67","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永葉子","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永葉子","a0_010_0328","False","","",""
"Hazy_Script.txt:68","いた……。","いた……。","a0_010_0329","False","","",""
"Hazy_Script.txt:69","様子を見ていると 福永葉子は 今もまた
砂場を掘り返したり 遊具の裏を覗き込んだり……","様子を見ていると 福永葉子は 今もまた
砂場を掘り返したり 遊具の裏を覗き込んだり……","a0_010_0330","False","","",""
"Hazy_Script.txt:70","動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺし叩いたりしていた。","動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺし叩いたりしていた。","a0_010_0331","False","","",""
"Hazy_Script.txt:71","それを叩き足りなかったって
ことなのか……？","それを叩き足りなかったって
ことなのか……？","a0_010_0332","False","","",""
"Hazy_Script.txt:72","……まだやってるな……。","……まだやってるな……。","a0_010_0333","False","","",""
"Hazy_Script.txt:73","ええと この場所は……","ええと この場所は……","a0_010_0334","False","","",""
"Hazy_Script.txt:74","……そうだ。[c4]東京都墨田区[c0]の
錦糸町の 駅近くにある[c4]錦糸堀公園[c0]で……","……そうだ。[c4]東京都墨田区[c0]の
錦糸町の 駅近くにある[c4]錦糸堀公園[c0]で……","a0_010_0335","False","","",""
"Hazy_Script.txt:75","今日は 彼女から大切な用事があると
頼まれて わざわざやってきたんだ。","今日は 彼女から大切な用事があると
頼まれて わざわざやってきたんだ。","a0_010_0336","False","","",""
"Hazy_Script.txt:76","時刻は 深夜の０時を 少し過ぎている。
さすがに 周囲に人の姿は見当たらない。","時刻は 深夜の０時を 少し過ぎている。
さすがに 周囲に人の姿は見当たらない。","a0_010_0337","False","","",""
"Hazy_Script.txt:77","ここは 墨田区の
錦糸町駅近くにある公園だ。","ここは 墨田区の
錦糸町駅近くにある公園だ。","a0_010_0338","False","","",""
"Hazy_Script.txt:78","彼女が言うには……","彼女が言うには……","a0_010_0339","False","","",""
"Hazy_Script.txt:79","この公園のあたりに 本所七不思議のひとつ
『置いてけ堀』とやらが あったらしい。","この公園のあたりに 本所七不思議のひとつ
『置いてけ堀』とやらが あったらしい。","a0_010_0340","False","","",""
"Hazy_Script.txt:80","置き去りにされる意味の「置いてけぼり」という
言葉の 語源にもなっているのだとか。","置き去りにされる意味の「置いてけぼり」という
言葉の 語源にもなっているのだとか。","a0_010_0341","False","","",""
"Hazy_Script.txt:81","……どんな話なのかは [c4]資料[c0]に
メモしてあったはずだ。","……どんな話なのかは [c4]資料[c0]に
メモしてあったはずだ。","a0_010_0342","False","","",""
"Hazy_Script.txt:82","どこにでもある [c4]電話ボックス[c0]だ。
緊急時も使えるよう ずっと明かりが灯されている。","どこにでもある [c4]電話ボックス[c0]だ。
緊急時も使えるよう ずっと明かりが灯されている。","a0_010_0343","False","","",""
"Hazy_Script.txt:83","特徴的な遊具がある。","特徴的な遊具がある。","a0_010_0344","False","","",""
"Hazy_Script.txt:84","昼間は 多くの子どもたちと戯れている遊具も
この時間は じっと眠って休んでいるようだ。","昼間は 多くの子どもたちと戯れている遊具も
この時間は じっと眠って休んでいるようだ。","a0_010_0345","False","","",""
"Hazy_Script.txt:85","<i>うう……まだ少し 頭が ぼやっとしてる。
いったい どうしたんだ おれ……。","<i>うう……まだ少し 頭が ぼやっとしてる。
いったい どうしたんだ おれ……。","a0_010_0346","False","","",""
"Hazy_Script.txt:86","<i>ここは……どこだっけか。
先に 周りを 確認しておこう。","<i>ここは……どこだっけか。
先に 周りを 確認しておこう。","a0_010_0347","False","","",""
"Hazy_Script.txt:87","<i>目の前にいる この女性は えっと……
ちゃんと 確認してみるか……。","<i>目の前にいる この女性は えっと……
ちゃんと 確認してみるか……。","a0_010_0348","False","","",""
"Hazy_Script.txt:88","<i>ええと……彼女との
これまでの経緯は……。","<i>ええと……彼女との
これまでの経緯は……。","a0_010_0349","False","","",""
"Hazy_Script.txt:89","<i>まず 彼女……福永葉子との出会いが
ひと月ほど前 この公園でのことで━━","<i>まず 彼女……福永葉子との出会いが
ひと月ほど前 この公園でのことで━━","a0_010_0350","False","","",""
"Hazy_Script.txt:90","<i>……そう。おれは 葉子さんに誘われて
七不思議とやらを探すために ここに来ている。","<i>……そう。おれは 葉子さんに誘われて
七不思議とやらを探すために ここに来ている。","a0_010_0351","False","","",""
"Hazy_Script.txt:91","<i>そういや [c4]《本所七不思議》の内容[c0]は
一応 ぜんぶ 調べといたんだっけ……。","<i>そういや [c4]《本所七不思議》の内容[c0]は
一応 ぜんぶ 調べといたんだっけ……。","a0_010_0352","False","","",""
"Hazy_Script.txt:92","<i>忘れてるかもしれないから 今のうちに
資料を 確認しておいても いいかもな……。","<i>忘れてるかもしれないから 今のうちに
資料を 確認しておいても いいかもな……。","a0_010_0353","False","","",""
"Hazy_Script.txt:93","<i>━━休日の昼間。錦糸町での用件を済ませ
おれは この公園で 軽く休憩していて……","<i>━━休日の昼間。錦糸町での用件を済ませ
おれは この公園で 軽く休憩していて……","a0_010_0354","False","","",""
"Hazy_Script.txt:94","<i>なんとなしに ぼーっと
あたりを 見回していた。","<i>なんとなしに ぼーっと
あたりを 見回していた。","a0_010_0355","False","","",""
"Hazy_Script.txt:95","<i>……すると 公園内をウロウロと
歩き回っている彼女が 目に入った。","<i>……すると 公園内をウロウロと
歩き回っている彼女が 目に入った。","a0_010_0356","False","","",""
"Hazy_Script.txt:96","<i>見ていると 砂場を掘り返したり
遊具の裏を覗き込んだり……","<i>見ていると 砂場を掘り返したり
遊具の裏を覗き込んだり……","a0_010_0357","False","","",""
"Hazy_Script.txt:97","<i>動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺしと叩いたりしていて……","<i>動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺしと叩いたりしていて……","a0_010_0358","False","","",""
"Hazy_Script.txt:98","<i>若い女性が ひとりで 何をしているのかと
気になったので なんとなく声をかけてみた。","<i>若い女性が ひとりで 何をしているのかと
気になったので なんとなく声をかけてみた。","a0_010_0359","False","","",""
"Hazy_Script.txt:99","あの。何か 探しものですか……？","あの。何か 探しものですか……？","a0_010_0360","False","","",""
"Hazy_Script.txt:100","……えっ？","……えっ？","a0_010_0361","False","","",""
"Hazy_Script.txt:101","あ……ごめんなさい。
わたし 不審者みたいでしたよね。","あ……ごめんなさい。
わたし 不審者みたいでしたよね。","a0_010_0362","False","","",""
"Hazy_Script.txt:102","ええと……なんというか。探しもの……
と言われれば まあ そうなんだけども……。","ええと……なんというか。探しもの……
と言われれば まあ そうなんだけども……。","a0_010_0363","False","","",""
"Hazy_Script.txt:103","……よければ 探すの手伝いますけど。","……よければ 探すの手伝いますけど。","a0_010_0364","False","","",""
"Hazy_Script.txt:104","おっ！ ホント？ それは助かる！
……けど。","おっ！ ホント？ それは助かる！
……けど。","a0_010_0365","False","","",""
"Hazy_Script.txt:105","けど……？","けど……？","a0_010_0366","False","","",""
"Hazy_Script.txt:106","それって……下町人情ってやつ？
それとも 下心人情のほう？","それって……下町人情ってやつ？
それとも 下心人情のほう？","a0_010_0367","False","","",""
"Hazy_Script.txt:107","えっ……？","えっ……？","a0_010_0368","False","","",""
"Hazy_Script.txt:108","くぅ～っ！ これが 粋でいなせな 下町人情か～。
困ってる人は 放っておけないんだねえ！ 泣けるねえ。","くぅ～っ！ これが 粋でいなせな 下町人情か～。
困ってる人は 放っておけないんだねえ！ 泣けるねえ。","a0_010_0369","False","","",""
"Hazy_Script.txt:109","あはは。おにーさん 面白い人だね！
自分からそう言えるなら 大丈夫かな。","あはは。おにーさん 面白い人だね！
自分からそう言えるなら 大丈夫かな。","a0_010_0370","False","","",""
"Hazy_Script.txt:110","……じゃ 手伝ってもらっちゃおっかね。
ちょっと 面倒かもしれないけど。","……じゃ 手伝ってもらっちゃおっかね。
ちょっと 面倒かもしれないけど。","a0_010_0371","False","","",""
"Hazy_Script.txt:111","ああ 大丈夫。何を探せばいい？
アクセサリーとか？","ああ 大丈夫。何を探せばいい？
アクセサリーとか？","a0_010_0372","False","","",""
"Hazy_Script.txt:112","ううん。七不思議。
なんせ ここは[c4]『置いてけ堀』[c0]だからね。","ううん。七不思議。
なんせ ここは[c4]『置いてけ堀』[c0]だからね。","a0_010_0373","False","","",""
"Hazy_Script.txt:113","……ほへ？","……ほへ？","a0_010_0374","False","","",""
"Hazy_Script.txt:114","あ しまった。
「ビョーキか？」ってカオされた。","あ しまった。
「ビョーキか？」ってカオされた。","a0_010_0375","False","","",""
"Hazy_Script.txt:115","元ネタは [c4]《本所七不思議》[c0]
なんだけど……知らない？","元ネタは [c4]《本所七不思議》[c0]
なんだけど……知らない？","a0_010_0376","False","","",""
"Hazy_Script.txt:116","このあたりの人なら みんな知ってるもんだと
思ってたけど……そうでもなかったか。","このあたりの人なら みんな知ってるもんだと
思ってたけど……そうでもなかったか。","a0_010_0377","False","","",""
"Hazy_Script.txt:117","[c3]《本所》[c0]っていうのは ここ 東京都墨田区の
南側一帯の 地域を指すんだけど……","[c3]《本所》[c0]っていうのは ここ 東京都墨田区の
南側一帯の 地域を指すんだけど……","a0_010_0378","False","","",""
"Hazy_Script.txt:118","その昔 墨田区は 本所区と向島区の 南北ふたつの区が
合併してできたことに 由来するわけだね。","その昔 墨田区は 本所区と向島区の 南北ふたつの区が
合併してできたことに 由来するわけだね。","a0_010_0379","False","","",""
"Hazy_Script.txt:119","ふうん。","ふうん。","a0_010_0380","False","","",""
"Hazy_Script.txt:120","……あ。興味ない？","……あ。興味ない？","a0_010_0381","False","","",""
"Hazy_Script.txt:121","おれは このあたりの会社に勤めてるだけで
住んでるわけじゃないからな。","おれは このあたりの会社に勤めてるだけで
住んでるわけじゃないからな。","a0_010_0382","False","","",""
"Hazy_Script.txt:122","そっか。
じゃあ知らなくても 仕方ないか。","そっか。
じゃあ知らなくても 仕方ないか。","a0_010_0383","False","","",""
"Hazy_Script.txt:123","……で その本所エリアに 江戸の昔から
伝わっている伝承が 《本所七不思議》ってわけ。","……で その本所エリアに 江戸の昔から
伝わっている伝承が 《本所七不思議》ってわけ。","a0_010_0384","False","","",""
"Hazy_Script.txt:124","江戸時代から……？","江戸時代から……？","a0_010_0385","False","","",""
"Hazy_Script.txt:125","そんな 200年も昔から
ある話だったのか……。","そんな 200年も昔から
ある話だったのか……。","a0_010_0386","False","","",""
"Hazy_Script.txt:126","お。興味でてきた？","お。興味でてきた？","a0_010_0387","False","","",""
"Hazy_Script.txt:127","ああ。どうせ昨今の [c4]オカルトブーム[c0]に乗っかった
ポッと出の話なのだとばかり 思ってたから。","ああ。どうせ昨今の [c4]オカルトブーム[c0]に乗っかった
ポッと出の話なのだとばかり 思ってたから。","a0_010_0388","False","","",""
"Hazy_Script.txt:128","あはは。確かに 今 話題になってる怪談とか
不思議には そういう疑わしいのも あるよね。","あはは。確かに 今 話題になってる怪談とか
不思議には そういう疑わしいのも あるよね。","a0_010_0389","False","","",""
"Hazy_Script.txt:129","でも……《本所七不思議》は ホンモノだよ！","でも……《本所七不思議》は ホンモノだよ！","a0_010_0390","False","","",""
"Hazy_Script.txt:130","ホンモノ……？","ホンモノ……？","a0_010_0391","False","","",""
"Hazy_Script.txt:131","うん ホンモノ。まじ まじ。","うん ホンモノ。まじ まじ。","a0_010_0392","False","","",""
"Hazy_Script.txt:132","いや。七不思議の ホンモノって
どういう意味なんだ……？","いや。七不思議の ホンモノって
どういう意味なんだ……？","a0_010_0393","False","","",""
"Hazy_Script.txt:133","その 不思議な現象とやらが
実際に あの公園で起こるとでも……？","その 不思議な現象とやらが
実際に あの公園で起こるとでも……？","a0_010_0394","False","","",""
"Hazy_Script.txt:134","うん そうそう。だいたい そんな感じ。","うん そうそう。だいたい そんな感じ。","a0_010_0395","False","","",""
"Hazy_Script.txt:135","でも……まだ足りなかったみたいだね。
あれだけやっても 何も出なかったから。","でも……まだ足りなかったみたいだね。
あれだけやっても 何も出なかったから。","a0_010_0396","False","","",""
"Hazy_Script.txt:136","……それが 彼女
福永葉子との出会いだった。","……それが 彼女
福永葉子との出会いだった。","a0_010_0397","False","","",""
"Hazy_Script.txt:137","その後 彼女と連絡先を交換することになり
何度か 電話したり 会って話したりしたが……","その後 彼女と連絡先を交換することになり
何度か 電話したり 会って話したりしたが……","a0_010_0398","False","","",""
"Hazy_Script.txt:138","この本所七不思議の話題は 出なかったので
もう飽きたものとばかり 思っていた。","この本所七不思議の話題は 出なかったので
もう飽きたものとばかり 思っていた。","a0_010_0399","False","","",""
"Hazy_Script.txt:139","……が 今日になって急に その七不思議探しの
続きをやると言い出して ここに……","……が 今日になって急に その七不思議探しの
続きをやると言い出して ここに……","a0_010_0400","False","","",""
"Hazy_Script.txt:140","……って あれ？ 葉子さん？
どこいった？","……って あれ？ 葉子さん？
どこいった？","a0_010_0401","False","","",""
"Hazy_Script.txt:141","……おや？ こっちに向かってくる。","……おや？ こっちに向かってくる。","a0_010_0402","False","","",""
"Hazy_Script.txt:142","ねえ。今の……何？","ねえ。今の……何？","a0_010_0403","False","","",""
"Hazy_Script.txt:143","えっ……!?","えっ……!?","a0_010_0404","False","","",""
"Hazy_Script.txt:144","……なんか 聞こえなかった？","……なんか 聞こえなかった？","a0_010_0405","False","","",""
"Hazy_Script.txt:145","確かに……なんか聞こえたような
気もするけど どうだったかな……？","確かに……なんか聞こえたような
気もするけど どうだったかな……？","a0_010_0406","False","","",""
"Hazy_Script.txt:146","うーん……なんか 不穏な感じだね。","うーん……なんか 不穏な感じだね。","a0_010_0407","False","","",""
"Hazy_Script.txt:147","いや。特に 何も聞こえてないが。
……気のせいじゃないか？","いや。特に 何も聞こえてないが。
……気のせいじゃないか？","a0_010_0408","False","","",""
"Hazy_Script.txt:148","そっか。気のせいか……。","そっか。気のせいか……。","a0_010_0409","False","","",""
"Hazy_Script.txt:149","でも 興家くんは 素質あると思うから！
ちょっと 注意しといてね！","でも 興家くんは 素質あると思うから！
ちょっと 注意しといてね！","a0_010_0410","False","","",""
"Hazy_Script.txt:150","素質……？ なんの話だ？","素質……？ なんの話だ？","a0_010_0411","False","","",""
"Hazy_Script.txt:151","え？ 霊感だけど。
そこそこ イケるクチだよね？","え？ 霊感だけど。
そこそこ イケるクチだよね？","a0_010_0412","False","","",""
"Hazy_Script.txt:152","は？","は？","a0_010_0413","False","","",""
"Hazy_Script.txt:153","いや……そんな 強めのカクテルを勧めるとき
みたいに言われても……。気にしたことないが……。","いや……そんな 強めのカクテルを勧めるとき
みたいに言われても……。気にしたことないが……。","a0_010_0414","False","","",""
"Hazy_Script.txt:154","あれ。でもさ……","あれ。でもさ……","a0_010_0415","False","","",""
"Hazy_Script.txt:155","わたしの姿は 見えてるんだよね？","わたしの姿は 見えてるんだよね？","a0_010_0416","False","","",""
"Hazy_Script.txt:156","えっ……!?","えっ……!?","a0_010_0417","False","","",""
"Hazy_Script.txt:157","最初から","最初から","a0_020_0001","False","","",""
"Hazy_Script.txt:158","秘術と七不思議の関係は？","秘術と七不思議の関係は？","a0_020_0002","False","","",""
"Hazy_Script.txt:159","葉子さんに異変が…","葉子さんに異変が…","a0_020_0003","False","","",""
"Hazy_Script.txt:160","電話ボックス","電話ボックス","a0_020_0008","False","","",""
"Hazy_Script.txt:161","遊具","遊具","a0_020_0009","False","","",""
"Hazy_Script.txt:162","周囲","周囲","a0_020_0010","False","","",""
"Hazy_Script.txt:163","話す","話す","a0_020_0011","False","","",""
"Hazy_Script.txt:164","福永葉子","福永葉子","a0_020_0012","False","","",""
"Hazy_Script.txt:165","思い出す","思い出す","a0_020_0013","False","","",""
"Hazy_Script.txt:166","霊感のこと","霊感のこと","a0_020_0014","False","","",""
"Hazy_Script.txt:167","本所七不思議のこと","本所七不思議のこと","a0_020_0015","False","","",""
"Hazy_Script.txt:168","蘇りの秘術のこと","蘇りの秘術のこと","a0_020_0016","False","","",""
"Hazy_Script.txt:169","お酒のこと","お酒のこと","a0_020_0017","False","","",""
"Hazy_Script.txt:170","七不思議の数","七不思議の数","a0_020_0074","False","","",""
"Hazy_Script.txt:171","怪談なのこれ？","怪談なのこれ？","a0_020_0075","False","","",""
"Hazy_Script.txt:172","どうして 秘術を探してた？","どうして 秘術を探してた？","a0_020_0143","False","","",""
"Hazy_Script.txt:173","七不思議と どういう関係が？","七不思議と どういう関係が？","a0_020_0144","False","","",""
"Hazy_Script.txt:174","考える","考える","a0_020_0195","False","","",""
"Hazy_Script.txt:175","押せ！","押せ！","a0_020_0196","False","","",""
