"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Hazy_Script.txt:24","あなたが 操作できる状態のときは
[c3]画面をドラッグ[c0]するか
ゲームパッドの[c3]右スティック[c0]で
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","在你能操作的状态下，
可以通过[c3]拖动屏幕[c0]
或者使用[c3]右摇杆[c0]
来环顾四周。

先环视一圈吧。","a0_010_0171","False","","","
你能操作的状态的时候  
[c3]拖动屏幕  
右摇杆[c0]  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

当你可以操作的时候  
[c3]拖动画面？  
在游戏手柄的右摇杆[c0]  
可以环顾四周。  
  
首先试着绕一圈吧。[c3][c0]"
"Hazy_Script.txt:25","<align=""center"">SQUARE ENIX Presents","<align=""center"">SQUARE ENIX Presents<br><br><size=50%>Translated by Xzonn and his friends","a0_010_0286","False","","",""
"Hazy_Script.txt:26","[c2]………おきいえくん……？","[c2]………兴家先生……？","a0_010_0287","False","","","
[c2]…………荣家君……？

[c2]………喂喂……？"
"Hazy_Script.txt:27","……興家くん！ 大丈夫……!?","……兴家先生！你没事吧……！？","a0_010_0288","False","","","
……兴家君！没关系……！？

……兴家君！没关系……！？"
"Hazy_Script.txt:28","……おーい。興家くーん？","……喂。兴家先生？","a0_010_0289","False","","","葉子

……喂。兴家？

……喂！兴家君？"
"Hazy_Script.txt:29","あれっ？ ……じゃないよ。
起きたかね？ 興家彰吾くん。","咦？……咦什么咦啦。
你醒了吗？兴家彰吾。","a0_010_0290","False","","","葉子

咦？……不是啊。  
起床了吗？兴家彰吾。

咦？……不是啦。  
起床了吗？兴家彰吾君。"
"Hazy_Script.txt:30","ダメだよ。こんなところで 急に寝ちゃ。
ビックリしちゃったじゃん。","真是的。怎么能在这种地方突然睡觉。
吓了我一跳。","a0_010_0291","False","","","葉子

不行啊。在这种地方突然睡觉。  
吓了一跳吧。

不行啊。在这种地方突然睡觉。  
吓了我一跳。"
"Hazy_Script.txt:31","ほら。立って立って。","喂喂。站起来站起来。","a0_010_0292","False","","","葉子

你看。站起来站起来。

你看。站起来站起来。"
"Hazy_Script.txt:32","……ぃよっ……こらせっ！","……啊……喂喂！","a0_010_0293","False","","","葉子

……啊……喂喂！

……嘿……喂！"
"Hazy_Script.txt:33","……っと！","……哇！","a0_010_0294","False","","","葉子

……哇！

……啪！"
"Hazy_Script.txt:34","……どう？ 大丈夫？","……怎么样？你没事吧？","a0_010_0295","False","","","葉子

……怎么样？没事吧？

……怎么样？没事吧？"
"Hazy_Script.txt:35","……目眩とか 頭痛とか 疳の虫とか
あったりしない？ 興家彰吾くん。","……你有没有感觉头晕、头痛、
抽风之类的？","a0_010_0296","False","","","葉子

……有没有头晕、头痛、  
癫痫之类的？兴家彰吾。

……眩晕头痛疳の虫什么的  
有或没有？兴家彰吾君。"
"Hazy_Script.txt:36","あ……ああ。","啊……啊。","a0_010_0297","False","","","興家

啊……啊。

啊……啊。"
"Hazy_Script.txt:37","……さすがに 疳の虫はないが
まだ少し 頭がぼうっとするな……。","……虽然没有抽风，
但还是有点头晕……","a0_010_0298","False","","","興家

……虽然没有虫子，  
但还是有点头晕……

……不愧是疳の虫  
还稍微呆头的……"
"Hazy_Script.txt:38","<cspace=-4px><font=""TELOP"">会社員","<cspace=-4px><font=""TELOP"">公司职员","a0_010_0299","False","","","
<cspace=-4px><font=""TELOP"">公司职员

<cspace=-4px><font=""TELOP"">公司职员"
"Hazy_Script.txt:39","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]興家彰吾","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]兴家彰吾","a0_010_0300","False","","","
<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]兴家彰吾

<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]兴家彰吾"
"Hazy_Script.txt:40","そっか。それは心配だね。","这样啊。那真让人担心啊。","a0_010_0301","False","","","葉子

这样啊。那真让人担心啊。

这样啊。这很让人担心。"
"Hazy_Script.txt:41","試しに 周りをぐる～っと見て
大丈夫か 確認してみ？","试着环顾四周，
确认一下没什么大碍吧？","a0_010_0302","False","","","葉子

试着环顾四周，确认  
一下是否没问题？

试着环视周围确认  
一下没问题吧？"
"Hazy_Script.txt:42","[s0]あなたが 操作できる状態のときは
[c3]画面をドラッグ[c0]するか
ゲームパッドの[c3]右スティック[c0]で
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]在你能操作的状态下，
可以通过[c3]拖动屏幕[c0]
或者使用[c3]右摇杆[c0]
来环顾四周。

先环视一圈吧。","a0_010_0303","False","","","
[s0]你能操作的状态的时候  
[c3]拖动屏幕  
右摇杆[c0]  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

[s0]当你可以操作的时候  
[c3]拖动画面？  
在游戏手柄的右摇杆[c0]  
可以环顾四周。  
  
首先试着绕一圈吧。[c3][c0]"
"Hazy_Script.txt:43","[s0][c3][x0.7]画面ドラッグ[c0]か [c3]右スティック[c0]で 視線を動かして １周してみよう。[c0]","[s0][c3][x0.7]拖拽屏幕[c0]或用[c3]右摇杆[c0]移动视线绕一圈看看吧。[c0]","a0_010_0304","False","","","
[s0][c3][x0.7]用鼠标右键移动视线绕一圈。[c0][c3][c0][c0]

[s0][c3][x0.7]试着用画面拖动[c0]或右棍[c3]移动视线一周。[c0][c0]"
"Hazy_Script.txt:44","[s0]あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]在你能操作的状态下，可以通过[c3]右摇杆[c0]
或者使用[c3]２根手指滑动[c0]触摸屏
来环顾四周。

先环视一圈吧。","a0_010_0305","False","","","
[s0]当你能操作的状态[c3]右摇杆[c0]  
用两只手指滑动触摸屏  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

[s0]你可以操作的时候是[c3]右摇杆[c0]  
用两只手指滑动触摸屏[c3]  
可以环顾四周。  
  
首先试着绕一圈吧。[c0]"
"Hazy_Script.txt:45","あなたが 操作できる状態のときは [c3]Ｒスティック[c0]か
タッチスクリーンを[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","在你能操作的状态下，可以通过[c3]右摇杆[c0]
或者使用[c3]２根手指滑动[c0]触摸屏
来环顾四周。

先环视一圈吧。","a0_010_0306","False","","","
当你能操作的状态[c3]右摇杆[c0]  
用两只手指滑动触摸屏  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

你可以操作的时候是[c3]右摇杆[c0]  
用两只手指滑动触摸屏[c3]  
可以环顾四周。  
  
首先试着绕一圈吧。[c0]"
"Hazy_Script.txt:46","[s0][c3][x0.7]Ｒスティック[c0]か タッチスクリーンを[c3]２本指でスワイプ[c0]して
視線を動かして １周してみよう。[c0]","[s0][c0][x0.7]用[c3]右摇杆[c0]或[c3]２根手指滑动[c0]触摸屏
移动视线转一圈看看吧。[c0]","a0_010_0307","False","","","
[s0][c3][x0.7]用两根手指滑动右摇杆或触摸屏，  
移动视线绕一圈。[c0][c3][c0][c0]

[s0][c3][x0.7]用两只手指滑动右摇杆或触摸屏，  
移动视线旋转一周。[c0][c3][c0][c0]"
"Hazy_Script.txt:47","[s0]あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","[s0]在你能操作的状态下，
可以通过[c3]２根手指滑动[c0]
来环顾四周。

先环视一圈吧。","a0_010_0308","False","","","
[s0]你能操作的状态的时候  
用两只手指滑动屏幕  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

[s0]当你可以操作的时候  
用两只手指在屏幕上滑动[c3]  
可以环顾四周。  
  
首先试着绕一圈吧。[c0]"
"Hazy_Script.txt:48","あなたが 操作できる状態のときは
画面を[c3]２本指でスワイプ[c0]して
周囲を 見回すことができます。

まずは ぐるっと１周してみましょう。","在你能操作的状态下，
可以通过[c3]２根手指滑动[c0]
来环顾四周。

先环视一圈吧。","a0_010_0309","False","","","
你能操作的状态的时候  
用两只手指滑动屏幕  
你可以环顾四周。  
  
先绕一圈吧。[c3][c0]

当你可以操作的时候  
用两只手指在屏幕上滑动[c3]  
可以环顾四周。  
  
首先试着绕一圈吧。[c0]"
"Hazy_Script.txt:49","[s0][c0][x0.7]画面を[c3]２本指でスワイプ[c0]して 視線を動かして １周してみよう。[c0]","[s0][c0][x0.7]用[c3]２根手指滑动[c0]移动视线转一圈看看吧。[c0]","a0_010_0310","False","","","
[s0][c0][x0.7][c3]用两根手指滑动画面[c0]移动视线旋转一圈。[c0]

[s0][c0][x0.7]用两只手指滑动屏幕，移动视线绕一圈。[c3][c0][c0]"
"Hazy_Script.txt:50","うんうん 大丈夫そうだ。
よかった よかった！","嗯嗯，看着好像没事。
太好了！","a0_010_0311","False","","","葉子

嗯嗯好像没事。  
太好了太好了！

嗯嗯，好像没问题。  
太好了太好了！"
"Hazy_Script.txt:51","……っと。わたしたちが ここで
何してたかも ちゃんと覚えてるよね？","……嗯。你还记得我们
来这里是要做什么的吧？","a0_010_0312","False","","","葉子

……突然。你还记得我们  
在这里做过什么吧？

……啪。你还记得我们  
在这里做了什么吧？"
"Hazy_Script.txt:52","え……？ 何その 不安そうな顔。
やだやだ 冗談やめてよ！ 怖い 怖い！","呃……？什么呀，你怎么露出那种不安的表情。
别开玩笑了！看起来好可怕！","a0_010_0313","False","","","葉子

呃……？你那不安的表情。  
讨厌讨厌，别开玩笑了！好可怕好可怕！

啊……？你那不安的表情。  
别开玩笑了！好可怕好可怕！"
"Hazy_Script.txt:53","ちょっとさ……落ち着いて。
とりあえず あたりをよく見てみ？ ね？","首先……冷静一下。
先好好看看周围吧？嗯？","a0_010_0314","False","","","葉子

有点……冷静点。  
先好好看看周围吧？是吧？

等一下……冷静点。  
先仔细看看周围吧。啊？"
"Hazy_Script.txt:54","えっ……？","啊……？","a0_010_0315","False","","","葉子

啊……？

诶……？"
"Hazy_Script.txt:55","え……あれ？ わたし その話
興家くんに してたっけ……？","啊……咦？我对你
说过这件事吗……？","a0_010_0316","False","","","葉子

啊……咦？我是那个  
话兴家君吧……？

呃……咦？我对兴家君  
说过这件事吗……？"
"Hazy_Script.txt:56","……でも 知ってるってことは
話してたのかな……？ ん～？","……但是既然你知道，
我应该是说过了吧……？嗯～？","a0_010_0317","False","","","葉子

……但是知道的事说  
了吗……？嗯～？

……不过他说过他  
知道吗……？嗯～？"
"Hazy_Script.txt:57","まだちょっと 頭がハッキリしてないみたいだし
とりあえず あたりを よく確認してみよっか？","你脑子好像还不太清楚的样子，
总之先好好确认一下周围的情况吧？","a0_010_0318","False","","","葉子

脑子好像还不太清楚，先  
好好确认一下周围吧？

脑子好像还不太清楚，先  
好好确认一下周围吧。"
"Hazy_Script.txt:58","[s0]あたりを見回して
調べたいところを お選びください。
話ができる人がいる場合は
[c3]顔[c0]を選ぶことで 会話をいたします。","[s0]请环顾四周，
点击想要调查的地方。
如果有可以交谈的人，
可以通过点击[c3]人物面部[c0]来进行对话。","a0_010_0319","False","","","
[s0]环顾四周  
请选择想查的地方。  
如果你有一个会说话的人  
[c3]通过选择脸[c0]进行对话。

[s0]环顾四周  
请选择想调查的地方。  
如果你有一个可以交谈的人，  
[c3]通过选择脸[c0]来进行对话。"
"Hazy_Script.txt:59","いやあ 危なかった！ 《蘇りの秘術》を 手に入れる前に
死んだりしたら 元も子もなくなっちゃうところだったよ！","哎呀，太危险了！如果在得到“复活秘术”
之前就死了的话，那就得不偿失了！","a0_010_0320","False","","","葉子

哎呀，太危险了！如果在得到“重生的秘术”  
之前就死了的话，那就得不偿失了！

哎呀，太危险了！在得到“重生的秘术”之前，  
如果死了的话，就会失去原来的孩子！"
"Hazy_Script.txt:60","彼女は [c4]福永葉子[c0]だ。
うん……大丈夫。ちゃんと覚えてる。","她是[c4]福永叶子[c0]。
嗯……没关系。我记得很清楚。","a0_010_0321","False","","","
她是福永叶子。  
嗯……没关系。我记得很清楚。[c4][c0]

她是福永叶子。  
嗯……没关系。我记得很清楚。[c4][c0]"
"Hazy_Script.txt:61","オカルト系が好きな 23歳の家事手伝い。
彼女と出会ったのは １ヶ月ほど前のことだ。","喜欢神秘系，23岁，是家政员。
和她相遇是大约一个月前的事了。","a0_010_0322","False","","","
喜欢神秘系的23岁的家务帮忙。  
和她相遇是大约一个月前的事了。

喜欢神秘系的23岁家务帮手。  
我和她是一个月前的事。"
"Hazy_Script.txt:62","これまでの経緯は……もう少し
[c3]思い出せば[c0] 思い出せるだろう。","至今为止的经过是……
[c3]再回想一下[c0]就能想起来。","a0_010_0323","False","","","
至今为止的经过是……再回想  
一下就能想起来。[c3][c0]

到现在为止的经过……再稍微  
回想一下就能回想起来了吧。[c3][c0]"
"Hazy_Script.txt:63","葉子さんとは 何度か会ってきたが
気が合う……というか 一緒に居て楽しい子だ。","我和叶子小姐见过几次面，
很合得来……应该说和她在一起很开心。","a0_010_0324","False","","","
我和叶子小姐见过几次面，很  
合得来……应该说和她在一起很开心。

虽然和叶子见过几次面，但是很  
合得来……或者说是在一起很开心的孩子。"
"Hazy_Script.txt:64","まあ……向こうが 何を考えているか わからないし
まだ 交際するとか そういう空気ではないが……","唉……虽然不知道对方在想什么，
也不是要交往的气氛……","a0_010_0325","False","","","
唉……虽然不知道对方在想什么，  
也不是要交往的气氛……

嗯……不知道对方在想什么，  
还不是交往的气氛……"
"Hazy_Script.txt:65","明るく活動的で かつ不思議なことが大好き という
少しギャップのある彼女に 惹かれつつある自分がいる。","她开朗活泼，热衷于神秘事件，
我自己有些被这种有点反差的她所吸引。","a0_010_0326","False","","","
她开朗活泼，喜欢不可思议的事情，  
有一种被有点反差的她所吸引的自己。

她开朗活泼，而且喜欢不可思议  
的事情，自己正被她所吸引。"
"Hazy_Script.txt:66","<cspace=-6px><font=""TELOP"">不思議大好き女子","<cspace=-6px><font=""TELOP"">非常喜欢灵异事件的女生","a0_010_0327","False","","","
<cspace=-6px><font=""TELOP"">非常喜欢不可思议的女生

<cspace=-6px><font=""TELOP"">最喜欢不可思议的女生"
"Hazy_Script.txt:67","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永葉子","<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永叶子","a0_010_0328","False","","","
<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永叶子

<cspace=-4px><font=""TELOP"">[sruby-50][vruby-12]福永葉子"
"Hazy_Script.txt:68","いた……。","找到了……","a0_010_0329","False","","","興家

在……

在……"
"Hazy_Script.txt:69","様子を見ていると 福永葉子は 今もまた
砂場を掘り返したり 遊具の裏を覗き込んだり……","看她的样子，福永叶子现在也在挖着沙坑，
窥探游乐设施的背面……","a0_010_0330","False","","","
看她的样子，福永叶子现在也  
会翻沙坑，窥探游乐设施的背面……

看着样子，福永叶子现在又挖  
了沙场，窥视着游乐设施的背面……"
"Hazy_Script.txt:70","動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺし叩いたりしていた。","她很高兴的样子，对动物雕像说话，
还摸摸它们的脑袋。","a0_010_0331","False","","","
对动物的观察员说了什么，  
看起来很开心地拍了一下。

跟动物们说话，  
开心地拍打着动物。"
"Hazy_Script.txt:71","それを叩き足りなかったって
ことなのか……？","是觉得它们
还没被摸够吗……","a0_010_0332","False","","","興家

是敲得不够吗……？  


难道是因为打得不够  
吗……？"
"Hazy_Script.txt:72","……まだやってるな……。","……还在做啊……","a0_010_0333","False","","","
……还在做呢……

……还在做啊……"
"Hazy_Script.txt:73","ええと この場所は……","嗯，这个地方……","a0_010_0334","False","","","
嗯，这个地方……

嗯，这个地方……"
"Hazy_Script.txt:74","……そうだ。[c4]東京都墨田区[c0]の
錦糸町の 駅近くにある[c4]錦糸堀公園[c0]で……","……没错。这是位于[c4]东京都墨田区[c0]
锦丝町车站附近的[c4]锦丝堀公园[c0]……","a0_010_0335","False","","","
……没错。[c4]位于东京都  
墨田区锦丝町车站附近的锦丝堀公园……[c0][c4][c0]

……没错。[c4]在东京都墨田区  
锦丝町车站附近的锦丝堀公园……[c0][c4][c0]"
"Hazy_Script.txt:75","今日は 彼女から大切な用事があると
頼まれて わざわざやってきたんだ。","今天她说有重要的事情，
所以我才特地来了。","a0_010_0336","False","","","
今天她说有重要的  
事情，所以特地来的。

今天她托我有重要  
的事情，特意来了。"
"Hazy_Script.txt:76","時刻は 深夜の０時を 少し過ぎている。
さすがに 周囲に人の姿は見当たらない。","时间刚过了午夜０点。
周围果然不见任何人影。","a0_010_0337","False","","","
时间过了深夜零点。  
真不愧是周围看不到人的身影。

时间刚过午夜0点。  
周围果然不见人影。"
"Hazy_Script.txt:77","ここは 墨田区の
錦糸町駅近くにある公園だ。","这里是墨田区
锦丝町站附近的公园。","a0_010_0338","False","","","
这里是墨田区  
锦丝町站附近的公园。

这里是墨田区  
锦糸町站附近的公园。"
"Hazy_Script.txt:78","彼女が言うには……","她说……","a0_010_0339","False","","","
她说……

她说……"
"Hazy_Script.txt:79","この公園のあたりに 本所七不思議のひとつ
『置いてけ堀』とやらが あったらしい。","这个公园附近好像有本所七大不可思议之处
之一的“置行堀”。","a0_010_0340","False","","","
这个公园附近好像有本所七大不可思议  
之处之一的“置行堀”。

公园附近好像有本所七大不可思议  
之一的“置行堀”。"
"Hazy_Script.txt:80","置き去りにされる意味の「置いてけぼり」という
言葉の 語源にもなっているのだとか。","这个词的本意是“被遗弃”，
据说这也是这个名字的来源。","a0_010_0341","False","","","
也成为了被遗弃的意思的  
“放下”这个词的语源。

据说这也是“被遗弃”  
一词的语源。"
"Hazy_Script.txt:81","……どんな話なのかは [c4]資料[c0]に
メモしてあったはずだ。","……至于是什么故事，应该在
[c4]资料[c0]上做了记录。","a0_010_0342","False","","","
……至于是什么故事，应该在[c4]  
资料[c0]上做了记录。

……应该在资料中记录了这  
是什么样的故事。[c4][c0]"
"Hazy_Script.txt:82","どこにでもある [c4]電話ボックス[c0]だ。
緊急時も使えるよう ずっと明かりが灯されている。","这是随处可见的[c4]电话亭[c0]。
为了在紧急情况下也能使用，灯一直亮着。","a0_010_0343","False","","","
这是随处可见的电话亭。  
为了在紧急情况下也能使用，灯一直亮着。[c4][c0]

是随处可见的电话亭。  
为了在紧急情况下也能使用，一直亮着灯。[c4][c0]"
"Hazy_Script.txt:83","特徴的な遊具がある。","有特色的游乐设施。","a0_010_0344","False","","","
有特色的游乐设施。

有特色的游乐设施。"
"Hazy_Script.txt:84","昼間は 多くの子どもたちと戯れている遊具も
この時間は じっと眠って休んでいるようだ。","白天和很多孩子一起玩耍的游乐设施，
在这个时间点也安安静静地沉睡着。","a0_010_0345","False","","","
白天和很多孩子一起玩耍的游乐设施，  
在这段时间似乎也在睡觉休息。

白天和很多孩子玩耍的游乐设施  
在这段时间也一直在睡觉休息。"
"Hazy_Script.txt:85","<i>うう……まだ少し 頭が ぼやっとしてる。
いったい どうしたんだ おれ……。","<i>呜呜……脑袋还有些迷糊。
我到底怎么了……","a0_010_0346","False","","","
<i>呜呜……脑袋还有些迷糊。  
我到底怎么了……

<i>嗯……我还有点晕。  
到底怎么了，我……"
"Hazy_Script.txt:86","<i>ここは……どこだっけか。
先に 周りを 確認しておこう。","<i>这里是……在哪里来着。
先确认一下周围吧。","a0_010_0347","False","","","
<i>这里是……在哪里来着。  
先确认一下周围吧。

<i>这里是……在哪里来着？  
先确认一下周围吧。"
"Hazy_Script.txt:87","<i>目の前にいる この女性は えっと……
ちゃんと 確認してみるか……。","<i>眼前的这位女性是……
好好确认一下……","a0_010_0348","False","","","
<i>眼前的这位女性是……  
好好确认一下……

<i>眼前的这位女性是……  
要不要好好确认一下……"
"Hazy_Script.txt:88","<i>ええと……彼女との
これまでの経緯は……。","<i>嗯……与她相处至今
为止的经历是……","a0_010_0349","False","","","
<i>嗯……和她至今  
为止的经过是……

<i>嗯……和她到  
现在为止的经过……"
"Hazy_Script.txt:89","<i>まず 彼女……福永葉子との出会いが
ひと月ほど前 この公園でのことで━━","<i>首先是和她……福永叶子的相遇，
是一个月前在这个公园——","a0_010_0350","False","","","
<i>首先是她……和福永叶子的相遇  
是一个月前在这个公园——

<i>首先是她……大约一个月前在  
这个公园里与福永叶子相遇——"
"Hazy_Script.txt:90","<i>……そう。おれは 葉子さんに誘われて
七不思議とやらを探すために ここに来ている。","<i>……对。我是被叶子小姐邀请
来这里寻找七大不可思议的东西的。","a0_010_0351","False","","","
<i>……对。我是被叶子小姐邀请  
来这里寻找七大不可思议的东西的。

<i>……是的。我被叶子邀请来  
这里寻找七大不可思议之处。"
"Hazy_Script.txt:91","<i>そういや [c4]《本所七不思議》の内容[c0]は
一応 ぜんぶ 調べといたんだっけ……。","<i>对了，[c4]关于“本所七大不可思议”的内容[c0]，
我应该是全部调查过的……","a0_010_0352","False","","","
<i>对了[c4]“本所七大不可思议”的  
内容[c0]大概是全部调查过的吧……

<i>是啊，“本所七大不可思议”  
的内容[c4]大概都调查过了吧……[c0]"
"Hazy_Script.txt:92","<i>忘れてるかもしれないから 今のうちに
資料を 確認しておいても いいかもな……。","<i>可能忘记了，所以也可以
趁现在把资料确认一下吧……","a0_010_0353","False","","","
<i>可能忘记了，所以趁现在  
把资料确认一下也可以吧……

<i>因为可能忘了，所以  
可以趁现在确认资料……"
"Hazy_Script.txt:93","<i>━━休日の昼間。錦糸町での用件を済ませ
おれは この公園で 軽く休憩していて……","<i>——休息日的白天。完成了锦丝町的事情，
我在这个公园里稍微休息了一下……","a0_010_0354","False","","","
<i>——休息日的白天。完成了锦丝町的事情，  
我在这个公园里稍微休息了一下……

<i>——休息日的白天。办完锦丝町的事，  
我在这个公园稍微休息了一下……"
"Hazy_Script.txt:94","<i>なんとなしに ぼーっと
あたりを 見回していた。","<i>我下意识地
环顾四周发着呆。","a0_010_0355","False","","","
<i>我茫然地  
环顾四周。

<i>无意中呆呆地  
环顾四周。"
"Hazy_Script.txt:95","<i>……すると 公園内をウロウロと
歩き回っている彼女が 目に入った。","<i>……这时，我看到了在
公园里徘徊的她。","a0_010_0356","False","","","
<i>……于是，在公园里  
徘徊的她映入眼帘。

<i>……这时，我看到了在  
公园里走来走去的她。"
"Hazy_Script.txt:96","<i>見ていると 砂場を掘り返したり
遊具の裏を覗き込んだり……","<i>我看着她一边挖沙坑，
一边窥视游乐设施的背面……","a0_010_0357","False","","","
<i>看着看着挖沙坑，窥视  
游乐设施的背面……

<i>看着看着，一会儿翻沙坑，一会儿  
窥视着游乐设施的背面……"
"Hazy_Script.txt:97","<i>動物のオブジェに なにやら話しかけては
楽しそうに ぺしぺしと叩いたりしていて……","<i>她很高兴的样子，对动物的雕像说话，
还摸摸它们的脑袋……","a0_010_0358","False","","","
<i>和动物的观察员搭话的时候，  
看起来很开心地啪嗒啪嗒地敲着……

<i>跟动物们说话，还  
开心地拍着它们……"
"Hazy_Script.txt:98","<i>若い女性が ひとりで 何をしているのかと
気になったので なんとなく声をかけてみた。","<i>我很好奇这个年轻女孩子一个人在做些什么，
便不由自主地上前搭话。","a0_010_0359","False","","","
<i>因为在意年轻的女性一个人在做  
什么，所以总觉得试着打了招呼。

<i>我很好奇一个年轻女子在做  
什么，便不由自主地上前搭话。"
"Hazy_Script.txt:99","あの。何か 探しものですか……？","那个。你在找什么吗……？","a0_010_0360","False","","","興家

那个。有什么要找的吗……？

那个。你要找什么吗……？"
"Hazy_Script.txt:100","……えっ？","……啊？","a0_010_0361","False","","","葉子

……啊？

……诶？"
"Hazy_Script.txt:101","あ……ごめんなさい。
わたし 不審者みたいでしたよね。","啊……对不起。
我看起来很可疑吧。","a0_010_0362","False","","","葉子

啊……对不起。  
我好像是个可疑的人吧。

啊……对不起。  
我好像是个可疑的人。"
"Hazy_Script.txt:102","ええと……なんというか。探しもの……
と言われれば まあ そうなんだけども……。","嗯……怎么说呢。在找什么……
也可以这么说……","a0_010_0363","False","","","葉子

嗯……怎么说呢。寻找的东西……  
如果被这么说的话也是这样……

嗯……怎么说呢？要找的东西……  
话虽如此……"
"Hazy_Script.txt:103","……よければ 探すの手伝いますけど。","……如果方便的话我可以帮你找。","a0_010_0364","False","","","興家

……如果可以的话我可以帮你找。

……可以的话，我可以帮你找。"
"Hazy_Script.txt:104","おっ！ ホント？ それは助かる！
……けど。","哦！真的吗？那就帮大忙了！
……但是。","a0_010_0365","False","","","葉子

哦！真的吗？那就得救了！  
……但是。

噢！真的吗？那太好了！  
……可是。"
"Hazy_Script.txt:105","けど……？","但是……？","a0_010_0366","False","","","興家

但是……？

可是……？"
"Hazy_Script.txt:106","それって……下町人情ってやつ？
それとも 下心人情のほう？","这是……所谓的风土人情？
还是别有用心？","a0_010_0367","False","","","葉子

这……所谓的下町人情？  
还是别有用心？

那个……平民人情？  
还是用心人情？"
"Hazy_Script.txt:107","えっ……？","啊……？","a0_010_0368","False","","","興家

啊……？

诶……？"
